dd,mm,yy,value
23,03,84,221.03
26,03,84,221.42
27,03,84,220.51
28,03,84,220.02
29,03,84,218.42
30,03,84,218.85
02,04,84,217.25
03,04,84,215.32
04,04,84,214.78
05,04,84,216.13
06,04,84,215.6
09,04,84,211.54
10,04,84,210.4
11,04,84,210.91
12,04,84,211.07
13,04,84,212.09
16,04,84,213.14
17,04,84,214.32
18,04,84,216.36
19,04,84,216.38
20,04,84,216.48
24,04,84,216.78
26,04,84,216.99
27,04,84,216.15
30,04,84,215.16
02,05,84,215.66
03,05,84,215.11
04,05,84,214.49
07,05,84,212.06
08,05,84,212.52
09,05,84,213.23
10,05,84,211.17
11,05,84,210.97
14,05,84,211.52
15,05,84,210.38
16,05,84,209.48
17,05,84,209.96
18,05,84,206.79
21,05,84,205.98
22,05,84,205.83
23,05,84,208.58
24,05,84,210.09
25,05,84,208.06
28,05,84,206.43
29,05,84,206.59
30,05,84,207.09
31,05,84,206.15
01,06,84,205.07
04,06,84,206.08
05,06,84,207.06
06,06,84,205.36
07,06,84,203.57
08,06,84,203.7
11,06,84,203.52
12,06,84,203.1
13,06,84,201.3
14,06,84,197.93
15,06,84,199.45
18,06,84,197.87
19,06,84,201.43
20,06,84,209.97
21,06,84,210.63
22,06,84,208.81
25,06,84,212.07
26,06,84,212.35
27,06,84,211.42
28,06,84,211.21
29,06,84,210.71
02,07,84,208.4
03,07,84,207.25
04,07,84,208.39
05,07,84,208
06,07,84,209.1
09,07,84,209.14
10,07,84,208.07
11,07,84,206.64
12,07,84,206.96
13,07,84,208.82
16,07,84,208.94
17,07,84,207.54
18,07,84,208.87
19,07,84,208.47
20,07,84,208.19
23,07,84,208.16
24,07,84,207.56
25,07,84,206.42
26,07,84,206.41
27,07,84,207.14
30,07,84,207.24
31,07,84,207.98
01,08,84,208.74
02,08,84,209.28
03,08,84,209.23
06,08,84,211.98
07,08,84,213.17
08,08,84,214.97
09,08,84,214.78
10,08,84,213.76
13,08,84,213.27
14,08,84,213.16
16,08,84,212.98
17,08,84,216.82
20,08,84,217.3
21,08,84,216.93
22,08,84,219.78
23,08,84,220.4
24,08,84,219.51
27,08,84,220.11
28,08,84,219.83
29,08,84,220.17
30,08,84,221.52
31,08,84,220.92
03,09,84,218.65
04,09,84,215.25
05,09,84,215.19
06,09,84,213.21
07,09,84,213.28
10,09,84,212.27
11,09,84,212.21
12,09,84,211.48
13,09,84,210.93
14,09,84,210.44
17,09,84,210.11
18,09,84,214.11
19,09,84,214.91
20,09,84,213.94
21,09,84,215.01
24,09,84,215.2
25,09,84,214.34
26,09,84,213.25
27,09,84,212.92
28,09,84,214.79
01,10,84,214.35
02,10,84,213.34
03,10,84,215.38
04,10,84,216.41
05,10,84,215.04
08,10,84,210.81
09,10,84,210.73
10,10,84,211.49
11,10,84,211.3
12,10,84,211.5
15,10,84,210.27
16,10,84,207.37
17,10,84,208.37
18,10,84,212.12
19,10,84,212.23
22,10,84,212.69
23,10,84,212.27
24,10,84,211.43
25,10,84,210.86
26,10,84,210.33
29,10,84,209.86
30,10,84,211.6
31,10,84,213.67
02,11,84,214.41
05,11,84,214.38
06,11,84,213.21
07,11,84,211.19
08,11,84,210.77
09,11,84,211.27
12,11,84,211.92
13,11,84,211.95
14,11,84,211.99
15,11,84,211.14
16,11,84,210.34
19,11,84,210.13
20,11,84,212.37
21,11,84,213.28
22,11,84,213.74
23,11,84,214.16
26,11,84,216.43
27,11,84,216.47
28,11,84,217.2
29,11,84,214.64
30,11,84,215.14
03,12,84,215.65
04,12,84,214.2
05,12,84,213.77
06,12,84,215.22
07,12,84,214.74
10,12,84,214.66
11,12,84,213.83
12,12,84,213.47
13,12,84,214.73
14,12,84,219.88
17,12,84,223.02
18,12,84,223.83
19,12,84,224.66
20,12,84,224.77
21,12,84,224.94
27,12,84,225.92
28,12,84,228.17
31,12,84,230.3
02,01,85,228.55
03,01,85,229.15
04,01,85,229.77
07,01,85,229.87
08,01,85,232.83
09,01,85,238.16
10,01,85,241.96
11,01,85,245.21
14,01,85,247.48
15,01,85,248.91
16,01,85,250.28
17,01,85,250.15
18,01,85,255.42
21,01,85,255.73
22,01,85,256.67
23,01,85,255.36
24,01,85,253.48
25,01,85,253.61
28,01,85,256.05
29,01,85,259.87
30,01,85,263.41
31,01,85,263.24
01,02,85,264.67
04,02,85,264.17
05,02,85,264.37
06,02,85,268.91
07,02,85,270.91
08,02,85,271.51
11,02,85,273.69
12,02,85,272.24
13,02,85,275.05
14,02,85,276.64
15,02,85,284.04
18,02,85,288.41
19,02,85,286.56
20,02,85,288.7
21,02,85,281.8
22,02,85,277.44
25,02,85,279.3
26,02,85,281.7
27,02,85,276.94
28,02,85,277.1
01,03,85,276.8
04,03,85,269.72
05,03,85,269.56
06,03,85,272.9
07,03,85,279.19
08,03,85,278.29
11,03,85,275.99
12,03,85,277.28
13,03,85,276.96
14,03,85,276.75
15,03,85,274.25
18,03,85,276.09
19,03,85,273.49
20,03,85,276.46
21,03,85,278.43
22,03,85,279.16
25,03,85,279.05
26,03,85,277.1
27,03,85,276.07
28,03,85,272.93
29,03,85,271.53
01,04,85,269.54
02,04,85,264.65
03,04,85,264.42
04,04,85,265.1
05,04,85,268.58
09,04,85,270.8
10,04,85,273.48
11,04,85,274.27
12,04,85,272.45
15,04,85,272.21
16,04,85,272.45
17,04,85,270.51
18,04,85,273.3
19,04,85,275.88
22,04,85,276.44
23,04,85,274.89
24,04,85,274.92
26,04,85,276.76
29,04,85,279.38
30,04,85,281.51
02,05,85,279.64
03,05,85,279.71
06,05,85,281.18
07,05,85,280.65
08,05,85,281.27
09,05,85,285.63
10,05,85,289.02
13,05,85,294.47
14,05,85,304.81
15,05,85,314.21
16,05,85,316.43
17,05,85,317.47
20,05,85,317.39
21,05,85,318.45
22,05,85,319.63
23,05,85,320
24,05,85,310.56
27,05,85,310.29
28,05,85,308.91
29,05,85,311.31
30,05,85,311.15
31,05,85,307.86
03,06,85,303.22
04,06,85,302.77
05,06,85,308.53
06,06,85,311.95
07,06,85,311.67
10,06,85,314.3
11,06,85,325.34
12,06,85,323.91
13,06,85,322.35
14,06,85,324.49
17,06,85,332.83
18,06,85,334.23
19,06,85,337.09
20,06,85,333.59
21,06,85,335.65
24,06,85,336.81
25,06,85,336.23
26,06,85,337.46
27,06,85,333.62
28,06,85,332.64
01,07,85,331.49
02,07,85,334.92
03,07,85,338.26
04,07,85,342.05
05,07,85,343.05
08,07,85,345.3
09,07,85,346
10,07,85,344.78
11,07,85,347.24
12,07,85,349.15
15,07,85,347.35
16,07,85,353.53
17,07,85,351.82
18,07,85,356.39
19,07,85,356.38
22,07,85,358.75
23,07,85,358.83
24,07,85,351.09
25,07,85,347.82
26,07,85,351.88
29,07,85,354.04
30,07,85,353.07
31,07,85,354.16
01,08,85,355.34
02,08,85,359.37
05,08,85,362.91
06,08,85,365.59
07,08,85,365.6
08,08,85,364.29
09,08,85,362.56
12,08,85,357.42
13,08,85,354.8
14,08,85,351.83
16,08,85,352.9
19,08,85,357.83
20,08,85,366.27
21,08,85,364.28
22,08,85,364.35
23,08,85,368.07
26,08,85,368.16
27,08,85,366.84
28,08,85,372.63
29,08,85,376.46
30,08,85,375.97
02,09,85,373.83
03,09,85,375.37
04,09,85,375.33
05,09,85,378.01
06,09,85,379.87
09,09,85,379.45
10,09,85,383.36
11,09,85,388.24
12,09,85,388.29
13,09,85,390.31
16,09,85,392.38
17,09,85,399.88
18,09,85,399.17
19,09,85,398.89
20,09,85,397.81
23,09,85,394.4
24,09,85,389.97
25,09,85,396.19
26,09,85,400.59
27,09,85,402.13
30,09,85,406.14
01,10,85,403.61
02,10,85,403.27
03,10,85,410.04
04,10,85,411.23
07,10,85,411.13
08,10,85,413.32
09,10,85,408.64
10,10,85,405.54
11,10,85,404.87
14,10,85,404.27
15,10,85,398.8
16,10,85,396.05
17,10,85,374.35
18,10,85,382.13
21,10,85,397.71
22,10,85,397.74
23,10,85,396.04
24,10,85,394.25
25,10,85,398.13
28,10,85,404.07
29,10,85,408.9
30,10,85,412.83
31,10,85,414.05
04,11,85,414.58
05,11,85,411.42
06,11,85,412.95
07,11,85,414.1
08,11,85,411.26
11,11,85,404.51
12,11,85,404.89
13,11,85,407.04
14,11,85,409.67
15,11,85,409.23
18,11,85,419.15
19,11,85,423.69
20,11,85,422.84
21,11,85,425.51
22,11,85,428.74
25,11,85,430.58
26,11,85,431.48
27,11,85,432.41
28,11,85,434.73
29,11,85,440.07
02,12,85,444.11
03,12,85,442.94
04,12,85,446.07
05,12,85,446.53
06,12,85,441.93
09,12,85,435.73
10,12,85,434.3
11,12,85,437.67
12,12,85,437.39
13,12,85,434.89
16,12,85,430.64
17,12,85,444.72
18,12,85,444.6
19,12,85,446.98
20,12,85,449.84
23,12,85,451.97
27,12,85,456.87
30,12,85,460.11
31,12,85,457.03
02,01,86,457.39
03,01,86,460.35
07,01,86,457.83
08,01,86,463.51
09,01,86,460.69
10,01,86,459.41
13,01,86,465.41
14,01,86,471.43
15,01,86,475.63
16,01,86,474.97
17,01,86,486.51
20,01,86,487.37
21,01,86,489.47
22,01,86,477.16
23,01,86,473.43
24,01,86,455.69
27,01,86,459.87
28,01,86,466.76
29,01,86,473.48
30,01,86,472.99
31,01,86,477.36
03,02,86,481.25
04,02,86,486.44
05,02,86,492.67
06,02,86,495.25
07,02,86,499.75
10,02,86,502.39
11,02,86,504.79
12,02,86,510.67
13,02,86,517.27
14,02,86,515.43
17,02,86,528.52
18,02,86,534.95
19,02,86,527.52
20,02,86,536.28
21,02,86,544.11
24,02,86,559.47
25,02,86,557.11
26,02,86,552.29
27,02,86,562.93
28,02,86,567.35
03,03,86,571.1
04,03,86,565.01
05,03,86,575.08
06,03,86,587.33
07,03,86,590.24
10,03,86,592.83
11,03,86,603.25
12,03,86,614.69
13,03,86,635.89
14,03,86,621.99
17,03,86,658.02
18,03,86,654.62
19,03,86,649.44
20,03,86,665.84
21,03,86,674.37
24,03,86,671.77
25,03,86,653.56
26,03,86,668.04
27,03,86,699.77
28,03,86,712.75
01,04,86,732.84
02,04,86,732.92
03,04,86,728.12
04,04,86,726.8
07,04,86,717.97
08,04,86,678.49
09,04,86,688.87
10,04,86,708.23
11,04,86,699.36
14,04,86,695.39
15,04,86,715.82
16,04,86,727.62
17,04,86,746.62
18,04,86,764.82
21,04,86,774.95
22,04,86,760.57
23,04,86,764.19
24,04,86,757.83
28,04,86,752.87
29,04,86,742.85
30,04,86,756.03
02,05,86,775.88
05,05,86,790.75
06,05,86,801.42
07,05,86,804.97
08,05,86,815.37
09,05,86,824.97
12,05,86,819.46
13,05,86,826
14,05,86,841.92
15,05,86,842.16
16,05,86,862.04
19,05,86,905.62
20,05,86,908.19
21,05,86,883.15
22,05,86,893.55
23,05,86,896.58
26,05,86,857.47
27,05,86,849.06
28,05,86,809.05
29,05,86,731.9
30,05,86,782.9
03,06,86,820.87
04,06,86,790.1
05,06,86,766.39
06,06,86,741.36
09,06,86,674.82
10,06,86,685.83
11,06,86,719.96
12,06,86,694.23
13,06,86,708.36
16,06,86,723.64
17,06,86,717
18,06,86,687.03
19,06,86,660.66
20,06,86,653.83
23,06,86,668.28
24,06,86,674.85
25,06,86,671.7
26,06,86,684.92
27,06,86,665.39
30,06,86,665.74
01,07,86,682.26
02,07,86,696.81
03,07,86,707.92
04,07,86,710.64
07,07,86,707.07
08,07,86,709.05
09,07,86,703.67
10,07,86,705.63
11,07,86,689.94
14,07,86,667.87
15,07,86,656.6
16,07,86,654.36
17,07,86,671
18,07,86,683.82
21,07,86,684.84
22,07,86,682.84
23,07,86,692.11
24,07,86,714.31
25,07,86,717.66
28,07,86,731.62
29,07,86,729.32
30,07,86,725.75
31,07,86,737.7
01,08,86,741.45
04,08,86,750.43
05,08,86,742.32
06,08,86,736.04
07,08,86,747.36
08,08,86,743.76
11,08,86,739.36
12,08,86,744.57
13,08,86,749.99
14,08,86,765.08
18,08,86,776.55
19,08,86,799
20,08,86,808.44
21,08,86,814.91
22,08,86,814.1
25,08,86,812.08
26,08,86,802.89
27,08,86,811.13
28,08,86,811.29
29,08,86,817.09
01,09,86,823.23
02,09,86,818.87
03,09,86,813.79
04,09,86,811.86
05,09,86,791.5
08,09,86,773.29
09,09,86,784.63
10,09,86,770.81
11,09,86,770.45
12,09,86,755.09
15,09,86,756
16,09,86,766.2
17,09,86,757.85
18,09,86,764.02
19,09,86,744.11
22,09,86,741.71
23,09,86,765.68
24,09,86,764.95
25,09,86,756.18
26,09,86,750.9
29,09,86,746.4
30,09,86,738.15
01,10,86,742.55
02,10,86,739.84
03,10,86,750.73
06,10,86,746.38
07,10,86,739.48
08,10,86,739.44
09,10,86,749.6
10,10,86,756.43
13,10,86,754.4
14,10,86,754.77
15,10,86,753.72
16,10,86,765.76
17,10,86,773.63
20,10,86,777.51
21,10,86,777.22
22,10,86,770.99
23,10,86,768.49
24,10,86,769.7
27,10,86,765.85
28,10,86,755.97
29,10,86,749.68
30,10,86,758.37
31,10,86,766.01
03,11,86,764.8
04,11,86,765.98
05,11,86,771.14
06,11,86,770.17
07,11,86,768.6
10,11,86,761.29
11,11,86,754.77
12,11,86,756.21
13,11,86,750.71
14,11,86,743.49
17,11,86,726.24
18,11,86,722.71
19,11,86,718.98
20,11,86,702.3
21,11,86,701.41
24,11,86,715.24
25,11,86,718.35
26,11,86,716.29
27,11,86,715.22
28,11,86,722.68
01,12,86,712.69
02,12,86,709.12
03,12,86,713.66
04,12,86,707.28
05,12,86,694.25
09,12,86,673.75
10,12,86,668.19
11,12,86,671.09
12,12,86,677.17
15,12,86,670.73
16,12,86,681.71
17,12,86,694.84
18,12,86,697.35
19,12,86,702.67
22,12,86,715.6
23,12,86,711.76
29,12,86,716.37
30,12,86,716.86
31,12,86,722.77
02,01,87,726.15
05,01,87,732.03
07,01,87,728.72
08,01,87,714.07
09,01,87,714.48
12,01,87,720.04
13,01,87,718.36
14,01,87,720.74
15,01,87,732.95
16,01,87,729.46
19,01,87,728.46
20,01,87,722.09
21,01,87,720.7
22,01,87,718.31
23,01,87,721.33
26,01,87,709.6
27,01,87,708.51
28,01,87,701.87
29,01,87,703.61
30,01,87,708.37
02,02,87,704.08
03,02,87,704.3
04,02,87,703.72
05,02,87,705.51
06,02,87,705.1
09,02,87,695.83
10,02,87,692.95
11,02,87,692.75
12,02,87,689.71
13,02,87,692.4
16,02,87,690.71
17,02,87,681.45
18,02,87,676.99
19,02,87,680.82
20,02,87,687.65
23,02,87,691.46
24,02,87,692.42
25,02,87,682.88
26,02,87,680.87
27,02,87,684.92
02,03,87,679.37
03,03,87,673.6
04,03,87,676.55
05,03,87,681.4
06,03,87,682.71
09,03,87,678.73
10,03,87,680.99
11,03,87,679.85
12,03,87,682.09
13,03,87,681.63
16,03,87,697.16
17,03,87,701.4
18,03,87,702.84
19,03,87,699.65
20,03,87,708.67
23,03,87,718.56
24,03,87,714.91
25,03,87,720.12
26,03,87,719.14
27,03,87,715.57
30,03,87,711.49
31,03,87,710.07
01,04,87,719.89
02,04,87,720.78
03,04,87,723.96
06,04,87,726.67
07,04,87,721.72
08,04,87,717.99
09,04,87,720.28
10,04,87,725
13,04,87,727.32
14,04,87,737.16
15,04,87,743.47
16,04,87,751.11
17,04,87,755.92
21,04,87,759.29
22,04,87,756.68
23,04,87,760.18
24,04,87,761.32
27,04,87,759.16
28,04,87,756.02
29,04,87,760.53
30,04,87,767.33
04,05,87,766.39
05,05,87,758.23
06,05,87,745.92
07,05,87,746.18
08,05,87,745.6
11,05,87,742.58
12,05,87,731.77
13,05,87,727.29
14,05,87,725.45
15,05,87,716.95
18,05,87,700.21
19,05,87,692.77
20,05,87,699.1
21,05,87,702.43
22,05,87,704.74
25,05,87,691.95
26,05,87,692.02
27,05,87,696.48
28,05,87,695.57
29,05,87,694.92
01,06,87,688.77
02,06,87,688.71
03,06,87,694.63
04,06,87,695.03
05,06,87,697.4
08,06,87,701.43
09,06,87,703.09
10,06,87,696.46
11,06,87,693.33
12,06,87,697.77
15,06,87,700.55
16,06,87,719.03
17,06,87,715.01
18,06,87,715.99
19,06,87,711.39
22,06,87,707.58
23,06,87,709.23
24,06,87,703.08
25,06,87,702.05
26,06,87,702.08
29,06,87,696.17
30,06,87,691.27
01,07,87,685.55
02,07,87,677.85
03,07,87,685.64
06,07,87,675.49
07,07,87,669.96
08,07,87,674.38
09,07,87,674.3
10,07,87,677.76
13,07,87,671.81
14,07,87,668.45
15,07,87,671.52
16,07,87,680.14
17,07,87,690.99
20,07,87,700.45
21,07,87,698.49
22,07,87,699.07
23,07,87,687.54
24,07,87,679.91
27,07,87,684.4
28,07,87,683.7
29,07,87,686
30,07,87,687.31
31,07,87,687.38
03,08,87,687.4
04,08,87,678.18
05,08,87,671.11
06,08,87,666.39
07,08,87,657.43
10,08,87,634.51
11,08,87,622
12,08,87,637.52
13,08,87,635.78
14,08,87,634.34
17,08,87,619.44
18,08,87,611.56
19,08,87,607.14
20,08,87,616.23
21,08,87,615.35
24,08,87,601.09
25,08,87,595.98
26,08,87,601.11
27,08,87,614.13
28,08,87,619.87
31,08,87,628.02
01,09,87,624.87
02,09,87,621.44
03,09,87,609.07
04,09,87,607.72
07,09,87,613.33
08,09,87,606.78
09,09,87,602.87
10,09,87,605.47
11,09,87,603.12
14,09,87,593.21
15,09,87,588.83
16,09,87,601.95
17,09,87,613.5
18,09,87,615.53
21,09,87,614.46
22,09,87,620.02
23,09,87,629.41
24,09,87,627.39
25,09,87,635.7
28,09,87,640.37
29,09,87,639.23
30,09,87,640.64
01,10,87,635.13
02,10,87,634.19
05,10,87,644.53
06,10,87,653.62
07,10,87,654.99
08,10,87,657.89
09,10,87,659.76
12,10,87,659.77
13,10,87,661.7
14,10,87,658.85
15,10,87,665.46
16,10,87,656.2
19,10,87,615.89
20,10,87,588.58
21,10,87,610.46
22,10,87,602.77
23,10,87,585.36
26,10,87,556.68
27,10,87,552.91
28,10,87,541.19
29,10,87,520.1
30,10,87,543.56
02,11,87,535.92
03,11,87,530.64
04,11,87,523.14
05,11,87,505.18
06,11,87,494.17
09,11,87,476.66
10,11,87,476.26
11,11,87,483.92
12,11,87,496.39
13,11,87,496.75
16,11,87,507.12
17,11,87,516.28
18,11,87,512.84
19,11,87,512.15
20,11,87,498.5
23,11,87,500.37
24,11,87,509.71
25,11,87,516.15
26,11,87,523.76
27,11,87,532.29
30,11,87,528.43
01,12,87,518.58
02,12,87,523.87
03,12,87,518.9
04,12,87,513.53
07,12,87,504.55
09,12,87,503.32
10,12,87,502.96
11,12,87,491.91
14,12,87,488.03
15,12,87,493.8
16,12,87,501.21
17,12,87,508.23
18,12,87,504.35
21,12,87,500.2
22,12,87,501.99
23,12,87,504.97
28,12,87,489.87
29,12,87,485.1
30,12,87,489.37
31,12,87,487.99
04,01,88,484.71
05,01,88,491.93
07,01,88,502.58
08,01,88,500.35
11,01,88,488.33
12,01,88,488.85
13,01,88,484.23
14,01,88,481.5
15,01,88,480.15
18,01,88,495.86
19,01,88,489.19
20,01,88,482.37
21,01,88,476.31
22,01,88,474.8
25,01,88,462.68
26,01,88,463.12
27,01,88,462.48
28,01,88,462.66
29,01,88,466.48
01,02,88,459.87
02,02,88,450.43
03,02,88,436.84
04,02,88,431.48
05,02,88,438.89
08,02,88,432.31
09,02,88,423.91
10,02,88,427.51
11,02,88,432.64
12,02,88,436.75
15,02,88,451.03
16,02,88,453.58
17,02,88,464.15
18,02,88,467.26
19,02,88,471.39
22,02,88,474.52
23,02,88,485.01
24,02,88,494.3
25,02,88,490.14
26,02,88,491.74
29,02,88,502.37
01,03,88,504.9
02,03,88,499.84
03,03,88,494.82
04,03,88,489.39
07,03,88,489.26
08,03,88,497.51
09,03,88,498.41
10,03,88,499.32
11,03,88,506.86
14,03,88,504.42
15,03,88,509.51
16,03,88,527.08
17,03,88,535.35
18,03,88,545.06
21,03,88,542.37
22,03,88,521.7
23,03,88,523.93
24,03,88,526.11
25,03,88,520.59
28,03,88,504.78
29,03,88,505.62
30,03,88,517.51
31,03,88,512.74
01,04,88,516.63
05,04,88,513.99
06,04,88,513.16
07,04,88,522.06
08,04,88,524.58
11,04,88,526.37
12,04,88,527.42
13,04,88,522.88
14,04,88,527.43
15,04,88,516.99
18,04,88,518.61
19,04,88,517.93
20,04,88,520.12
21,04,88,508.94
22,04,88,505.97
26,04,88,508.36
27,04,88,502.79
28,04,88,500.44
29,04,88,505.7
02,05,88,500.64
03,05,88,496.79
04,05,88,499.74
05,05,88,503.8
06,05,88,504.73
09,05,88,499.32
10,05,88,495.91
11,05,88,497.25
12,05,88,487.44
13,05,88,482.98
16,05,88,480.14
17,05,88,480.35
18,05,88,486.08
19,05,88,473.74
20,05,88,471.48
23,05,88,469.27
24,05,88,469.98
25,05,88,471.76
26,05,88,470.94
27,05,88,465.65
30,05,88,461.61
31,05,88,464.1
01,06,88,476.07
02,06,88,484.2
03,06,88,480.79
06,06,88,479.22
07,06,88,474.57
08,06,88,477.52
09,06,88,482.52
10,06,88,483.08
13,06,88,483.05
14,06,88,479.72
15,06,88,482.04
16,06,88,486.9
17,06,88,488.28
20,06,88,500.48
21,06,88,501.56
22,06,88,503.89
23,06,88,508.5
24,06,88,511.06
27,06,88,511.29
28,06,88,506.86
29,06,88,506.19
30,06,88,507.72
01,07,88,512.45
04,07,88,515.93
05,07,88,511.21
06,07,88,513.26
07,07,88,511.83
08,07,88,509.51
11,07,88,508.97
12,07,88,509.66
13,07,88,510.02
14,07,88,507.58
15,07,88,510.24
18,07,88,520.44
19,07,88,524.41
20,07,88,523.3
21,07,88,525.28
22,07,88,520.91
25,07,88,518.48
26,07,88,523.97
27,07,88,528.14
28,07,88,528.41
29,07,88,532.64
01,08,88,538.89
02,08,88,539.08
03,08,88,538.49
04,08,88,533.97
05,08,88,532.01
08,08,88,528.91
09,08,88,528.2
10,08,88,526.77
11,08,88,523.03
12,08,88,528.94
16,08,88,529.97
17,08,88,537.57
18,08,88,538.63
19,08,88,538.78
22,08,88,536.8
23,08,88,536.57
24,08,88,531.89
25,08,88,529.01
26,08,88,526.7
29,08,88,527.62
30,08,88,523.83
31,08,88,519.64
01,09,88,520.53
02,09,88,513.47
05,09,88,514.33
06,09,88,518.04
07,09,88,518.41
08,09,88,516.14
09,09,88,517.44
12,09,88,516.18
13,09,88,518.2
14,09,88,519.72
15,09,88,522.76
16,09,88,519.05
19,09,88,526.14
20,09,88,524.23
21,09,88,524.87
22,09,88,530.64
23,09,88,536.48
26,09,88,537.47
27,09,88,536.93
28,09,88,544.94
29,09,88,549.26
30,09,88,552.71
03,10,88,555.09
04,10,88,554.95
05,10,88,556.59
06,10,88,558.46
07,10,88,558.35
10,10,88,557.17
11,10,88,564.88
12,10,88,563.94
13,10,88,567.56
14,10,88,568.82
17,10,88,577.07
18,10,88,590.34
19,10,88,592.6
20,10,88,592.57
21,10,88,590.97
24,10,88,590.84
25,10,88,582.43
26,10,88,584.84
27,10,88,580.48
28,10,88,580.38
31,10,88,584.41
02,11,88,587.26
03,11,88,589.34
04,11,88,587.84
07,11,88,588.51
08,11,88,589.5
09,11,88,593.42
10,11,88,591.6
11,11,88,591.68
14,11,88,575.09
15,11,88,571.88
16,11,88,579.53
17,11,88,575.67
18,11,88,579.64
21,11,88,573.58
22,11,88,575.55
23,11,88,579.64
24,11,88,580.85
25,11,88,580.2
28,11,88,573.91
29,11,88,574.21
30,11,88,578.91
01,12,88,582.36
02,12,88,585.24
05,12,88,582.41
06,12,88,575.82
07,12,88,575.79
09,12,88,575.63
12,12,88,576.07
13,12,88,572.3
14,12,88,569.26
15,12,88,570.37
16,12,88,573.4
19,12,88,577.35
20,12,88,585.8
21,12,88,590.48
22,12,88,588.61
23,12,88,587.44
27,12,88,589.3
28,12,88,590.79
29,12,88,590.37
30,12,88,589.72
02,01,89,593.23
03,01,89,598.27
04,01,89,599.51
05,01,89,598.78
09,01,89,599.02
10,01,89,600.37
11,01,89,600.38
12,01,89,597.24
13,01,89,600.41
16,01,89,611.56
17,01,89,615.89
18,01,89,613.42
19,01,89,613.22
20,01,89,612.92
23,01,89,604.19
25,01,89,606.82
26,01,89,605.33
27,01,89,601.31
30,01,89,598.49
01,02,89,592.57
02,02,89,581.19
03,02,89,580.46
06,02,89,586.13
07,02,89,578.33
08,02,89,580.49
09,02,89,579.97
10,02,89,579.08
13,02,89,577.67
14,02,89,578.72
15,02,89,579.45
16,02,89,583.12
17,02,89,586.22
20,02,89,591.95
21,02,89,591.43
22,02,89,592.71
23,02,89,593.97
24,02,89,586.4
27,02,89,578.69
28,02,89,577.49
01,03,89,578.66
02,03,89,581.24
03,03,89,589.3
06,03,89,589.98
07,03,89,584.7
08,03,89,581.13
09,03,89,580.28
10,03,89,582.51
13,03,89,577.9
14,03,89,578.1
15,03,89,584.12
16,03,89,596.18
17,03,89,598.73
20,03,89,592.29
21,03,89,591.85
22,03,89,598.64
23,03,89,600.14
28,03,89,605.6
29,03,89,608.76
30,03,89,608.92
31,03,89,608.32
03,04,89,605.96
04,04,89,607.49
05,04,89,606.33
06,04,89,605.75
07,04,89,603.79
11,04,89,603.56
12,04,89,602.99
13,04,89,600.81
14,04,89,608.85
17,04,89,615.26
18,04,89,616.92
19,04,89,616.41
20,04,89,618.94
21,04,89,619.13
24,04,89,620.3
26,04,89,615.32
27,04,89,611.53
28,04,89,613
02,05,89,609.61
03,05,89,610.14
04,05,89,611.34
05,05,89,608.75
08,05,89,605.68
09,05,89,606.18
10,05,89,608.32
11,05,89,606.63
12,05,89,603.4
15,05,89,602.5
16,05,89,602.76
17,05,89,607.01
18,05,89,603.78
19,05,89,601.78
22,05,89,603.37
23,05,89,603.98
24,05,89,601.06
25,05,89,600.14
26,05,89,603.4
29,05,89,609.18
30,05,89,610.85
31,05,89,612.08
01,06,89,609.3
02,06,89,612.09
05,06,89,617.06
06,06,89,619.18
07,06,89,622.49
08,06,89,628.68
09,06,89,629.93
12,06,89,631.6
13,06,89,638.62
14,06,89,643.48
15,06,89,646.63
16,06,89,651.72
19,06,89,648.68
20,06,89,642.96
21,06,89,643.44
22,06,89,646.93
23,06,89,647.84
26,06,89,648.54
27,06,89,646.64
28,06,89,647.9
29,06,89,650.41
30,06,89,649.44
03,07,89,651.97
04,07,89,649.16
05,07,89,645.47
06,07,89,647.79
07,07,89,656.12
10,07,89,662.42
11,07,89,664.16
12,07,89,666.32
13,07,89,673.47
14,07,89,677.16
17,07,89,683.39
18,07,89,682.65
19,07,89,679.64
20,07,89,682.02
21,07,89,677.08
24,07,89,666.17
25,07,89,664.01
26,07,89,670.89
27,07,89,679.76
28,07,89,680.01
31,07,89,680.5
01,08,89,683.11
02,08,89,685.31
03,08,89,689.45
04,08,89,697.05
07,08,89,701.37
08,08,89,701.19
09,08,89,703.94
10,08,89,702.53
11,08,89,702.77
16,08,89,693.22
17,08,89,708.65
18,08,89,715.29
21,08,89,720.41
22,08,89,721.97
23,08,89,718.29
24,08,89,723.12
25,08,89,731.27
28,08,89,732.48
29,08,89,731.43
30,08,89,730.73
31,08,89,734.84
01,09,89,734.12
04,09,89,728.82
05,09,89,729.95
06,09,89,725.67
07,09,89,715.01
08,09,89,711.26
11,09,89,715.86
12,09,89,715.52
13,09,89,715.26
14,09,89,720.96
15,09,89,726.2
18,09,89,727.95
19,09,89,716.54
20,09,89,712.14
21,09,89,709.9
22,09,89,715.53
25,09,89,711.94
26,09,89,707.49
27,09,89,704.82
28,09,89,709.12
29,09,89,707.67
02,10,89,701.28
03,10,89,697.43
04,10,89,699.04
05,10,89,694.53
06,10,89,690.22
09,10,89,693.08
10,10,89,691.39
11,10,89,695.73
12,10,89,696.09
13,10,89,691.93
17,10,89,668.33
18,10,89,656.34
19,10,89,659.36
